DateTime,Turbidity FNU,fDOM QSU,fDOM RFU
7/18/2022 3:15,2.65,19.24,10.04
7/18/2022 3:30,2.65,19.23,10.04
7/18/2022 3:45,2.65,19.21,10.03
7/18/2022 4:00,2.63,19.2,10.02
7/18/2022 4:15,2.65,19.18,10.01
7/18/2022 4:30,2.63,19.18,10.01
7/18/2022 4:45,2.61,19.17,10.01
7/18/2022 5:00,2.62,19.16,10
7/18/2022 5:15,2.61,19.16,10
7/18/2022 5:30,2.63,19.15,9.99
7/18/2022 5:45,2.62,19.14,9.99
7/18/2022 6:00,2.62,19.12,9.98
7/18/2022 6:15,2.63,19.12,9.98
7/18/2022 6:30,2.65,19.12,9.98
7/18/2022 6:45,2.62,19.16,10
7/18/2022 7:00,2.6,19.17,10.01
7/18/2022 7:15,2.59,19.19,10.02
7/18/2022 7:30,2.6,19.21,10.03
7/18/2022 7:45,2.66,19.19,10.02
7/18/2022 8:00,2.62,19.23,10.04
7/18/2022 8:15,2.6,19.18,10.01
7/18/2022 8:30,2.64,19.14,9.99
7/18/2022 8:45,2.62,19.2,10.02
7/18/2022 9:00,2.58,19.05,9.95
7/18/2022 9:15,2.58,18.95,9.89
7/18/2022 9:30,2.56,18.89,9.86
7/18/2022 9:45,2.52,18.88,9.86
7/18/2022 10:00,2.52,18.77,9.8
7/18/2022 10:15,2.54,18.7,9.76
7/18/2022 10:30,2.54,18.58,9.7
7/18/2022 10:45,2.54,18.44,9.63
7/18/2022 11:00,2.54,18.29,9.55
7/18/2022 11:15,2.52,18.16,9.48
7/18/2022 11:30,2.52,18.08,9.44
7/18/2022 11:45,2.53,18.01,9.4
7/18/2022 12:00,2.53,17.89,9.34
7/18/2022 12:15,2.54,17.86,9.33
7/18/2022 12:30,2.55,17.78,9.28
7/18/2022 12:45,2.57,17.71,9.25
7/18/2022 13:00,2.57,17.65,9.22
7/18/2022 13:15,2.55,17.64,9.21
7/18/2022 13:30,2.53,17.58,9.18
7/18/2022 13:45,2.53,17.57,9.17
7/18/2022 14:00,2.54,17.6,9.19
7/18/2022 14:15,2.54,17.58,9.18
7/18/2022 14:30,2.56,17.61,9.19
7/18/2022 14:45,2.55,17.56,9.17
7/18/2022 15:00,2.55,17.58,9.18
7/18/2022 15:15,2.53,17.65,9.22
7/18/2022 15:30,2.53,17.69,9.24
7/18/2022 15:45,2.53,17.75,9.27
7/18/2022 16:00,2.54,17.79,9.29
7/18/2022 16:15,2.52,17.84,9.32
7/18/2022 16:30,2.52,17.93,9.36
7/18/2022 16:45,2.53,17.92,9.36
7/18/2022 17:00,2.52,17.96,9.38
7/18/2022 17:15,2.53,18.03,9.41
7/18/2022 17:30,2.52,18.1,9.45
7/18/2022 17:45,2.71,18.14,9.47
7/18/2022 18:00,2.54,18.2,9.5
7/18/2022 18:15,2.52,18.23,9.52
7/18/2022 18:30,2.47,18.26,9.53
7/18/2022 18:45,2.465,19.14,9.99
7/18/2022 19:00,3,18.5,9.66
7/18/2022 19:15,3.22,18.36,9.59
7/18/2022 19:30,2.87,18.4,9.61
7/18/2022 19:45,2.76,18.46,9.63
7/18/2022 20:00,2.68,18.47,9.64
7/18/2022 20:15,2.62,18.49,9.66
7/18/2022 20:30,2.64,18.51,9.66
7/18/2022 20:45,2.63,18.53,9.67
7/18/2022 21:00,2.71,18.9,9.87
7/18/2022 21:15,2.62,18.64,9.73
7/18/2022 21:30,2.63,18.62,9.72
7/18/2022 21:45,2.65,18.64,9.73
7/18/2022 22:00,2.62,18.68,9.75
7/18/2022 22:15,2.61,18.7,9.76
7/18/2022 22:30,2.58,18.72,9.77
7/18/2022 22:45,2.61,18.75,9.79
7/18/2022 23:00,2.6,18.76,9.8
7/18/2022 23:15,2.61,18.77,9.8
7/18/2022 23:30,2.61,18.77,9.8
7/18/2022 23:45,2.6,18.78,9.8
7/19/2022 0:00,2.61,18.78,9.81
7/19/2022 0:15,2.64,18.78,9.8
7/19/2022 0:30,2.61,18.78,9.8
7/19/2022 0:45,2.63,18.78,9.8
7/19/2022 1:00,2.61,18.77,9.8
7/19/2022 1:15,2.62,18.77,9.8
7/19/2022 1:30,2.59,18.76,9.79
7/19/2022 1:45,2.59,18.75,9.79
7/19/2022 2:00,2.59,18.75,9.79
7/19/2022 2:15,2.6,18.74,9.78
7/19/2022 2:30,2.59,18.74,9.78
7/19/2022 2:45,2.54,18.72,9.78
7/19/2022 3:00,2.52,18.71,9.76
7/19/2022 3:15,2.52,18.7,9.76
7/19/2022 3:30,2.5,18.69,9.76
7/19/2022 3:45,2.52,18.68,9.75
7/19/2022 4:00,2.5,18.67,9.75
7/19/2022 4:15,2.49,18.65,9.74
7/19/2022 4:30,2.48,18.65,9.74
7/19/2022 4:45,2.48,18.63,9.72
7/19/2022 5:00,2.46,18.62,9.72
7/19/2022 5:15,2.48,18.6,9.71
7/19/2022 5:30,2.47,18.59,9.7
7/19/2022 5:45,2.47,18.58,9.7
7/19/2022 6:00,2.47,18.56,9.69
7/19/2022 6:15,2.49,18.56,9.69
7/19/2022 6:30,2.5,18.57,9.7
7/19/2022 6:45,2.46,18.58,9.7
7/19/2022 7:00,2.45,18.59,9.71
7/19/2022 7:15,2.46,18.61,9.72
7/19/2022 7:30,2.62,18.63,9.73
7/19/2022 7:45,2.48,18.62,9.72
7/19/2022 8:00,2.557,18.36,9.58
7/19/2022 8:15,2.78,18.58,9.7
7/19/2022 8:30,2.48,18.57,9.69
7/19/2022 8:45,2.42,18.52,9.67
7/19/2022 9:00,2.4,18.32,9.56
7/19/2022 9:15,2.39,18.37,9.59
7/19/2022 9:30,2.37,18.25,9.53
7/19/2022 9:45,2.38,18.14,9.47
7/19/2022 10:00,2.37,18.21,9.51
7/19/2022 10:15,2.39,18.14,9.47
7/19/2022 10:30,2.38,18.01,9.4
7/19/2022 10:45,2.98,17.81,9.3
7/19/2022 11:00,2.52,17.73,9.26
7/19/2022 11:15,2.51,17.74,9.26
7/19/2022 11:30,2.42,17.73,9.26
7/19/2022 11:45,2.41,17.75,9.27
7/19/2022 12:00,2.37,17.77,9.28
7/19/2022 12:15,2.37,17.81,9.3
7/19/2022 12:30,2.39,17.57,9.18
7/19/2022 12:45,2.42,17.4,9.09
7/19/2022 13:00,2.43,17.25,9.01
7/19/2022 13:15,2.41,17.21,8.99
7/19/2022 13:30,2.41,17.24,9
7/19/2022 13:45,2.44,17.28,9.03
7/19/2022 14:00,2.42,17.22,8.99
7/19/2022 14:15,2.45,17.14,8.95
7/19/2022 14:30,2.42,17.26,9.01
7/19/2022 14:45,2.41,17.37,9.07
7/19/2022 15:00,2.4,17.47,9.12
7/19/2022 15:15,2.39,17.51,9.14
7/19/2022 15:30,2.39,17.51,9.14
7/19/2022 15:45,2.39,17.43,9.1
7/19/2022 16:00,2.39,17.39,9.08
7/19/2022 16:15,2.88,17.3,9.04
7/19/2022 16:30,2.51,17.39,9.08
7/19/2022 16:45,2.44,17.44,9.11
7/19/2022 17:00,2.45,17.5,9.13
7/19/2022 17:15,2.44,17.55,9.16
7/19/2022 17:30,2.4,17.62,9.2
7/19/2022 17:45,2.37,17.7,9.24
7/19/2022 18:00,2.38,17.74,9.26
7/19/2022 18:15,2.35,17.76,9.27
7/19/2022 18:30,2.4,17.78,9.28
7/19/2022 18:45,2.64,17.77,9.28
7/19/2022 19:00,2.58,17.81,9.3
7/19/2022 19:15,2.46,17.85,9.32
7/19/2022 19:30,2.4,17.88,9.34
7/19/2022 19:45,2.42,17.91,9.35
7/19/2022 20:00,2.43,17.94,9.37
7/19/2022 20:15,2.4,17.95,9.37
7/19/2022 20:30,2.4,17.96,9.37
7/19/2022 20:45,2.39,17.97,9.38
7/19/2022 21:00,2.41,17.98,9.39
7/19/2022 21:15,2.4,18,9.4
7/19/2022 21:30,2.41,18.01,9.4
7/19/2022 21:45,2.39,18.02,9.41
7/19/2022 22:00,2.52,18.04,9.42
7/19/2022 22:15,2.42,18.08,9.44
7/19/2022 22:30,2.4,18.1,9.45
7/19/2022 22:45,2.39,18.13,9.46
7/19/2022 23:00,2.4,18.14,9.47
7/19/2022 23:15,2.38,18.16,9.48
7/19/2022 23:30,2.36,18.16,9.48
7/19/2022 23:45,2.38,18.16,9.48
7/20/2022 0:00,2.37,18.17,9.49
7/20/2022 0:15,2.41,18.16,9.48
7/20/2022 0:30,2.38,18.17,9.48
7/20/2022 0:45,2.39,18.16,9.48
7/20/2022 1:00,2.39,18.16,9.48
7/20/2022 1:15,2.37,18.16,9.48
7/20/2022 1:30,2.36,18.16,9.48
7/20/2022 1:45,2.36,18.16,9.48
7/20/2022 2:00,2.37,18.15,9.47
7/20/2022 2:15,2.37,18.14,9.47
7/20/2022 2:30,2.33,18.13,9.47
7/20/2022 2:45,2.37,18.12,9.46
7/20/2022 3:00,2.34,18.11,9.45
7/20/2022 3:15,2.32,18.09,9.45
7/20/2022 3:30,2.37,18.09,9.44
7/20/2022 3:45,2.35,18.07,9.44
7/20/2022 4:00,2.34,18.07,9.43
7/20/2022 4:15,2.34,18.06,9.43
7/20/2022 4:30,2.33,18.05,9.42
7/20/2022 4:45,2.31,18.04,9.42
7/20/2022 5:00,2.3,18.03,9.41
7/20/2022 5:15,2.31,18.02,9.41
7/20/2022 5:30,2.32,18.01,9.4
7/20/2022 5:45,2.31,18,9.4
7/20/2022 6:00,2.31,17.99,9.39
7/20/2022 6:15,2.3,17.98,9.39
7/20/2022 6:30,2.3,18.01,9.4
7/20/2022 6:45,2.3,18.03,9.41
7/20/2022 7:00,2.3,18.06,9.43
7/20/2022 7:15,2.31,18.06,9.43
7/20/2022 7:30,2.31,18.07,9.43
7/20/2022 7:45,2.28,18.08,9.44
7/20/2022 8:00,2.31,18.06,9.43
7/20/2022 8:15,2.28,18.05,9.42
7/20/2022 8:30,2.28,18.03,9.41
7/20/2022 8:45,2.27,17.99,9.39
7/20/2022 9:00,2.25,17.82,9.31
7/20/2022 9:15,2.25,17.73,9.26
7/20/2022 9:30,2.22,17.7,9.24
7/20/2022 9:45,2.24,17.66,9.22
7/20/2022 10:00,2.22,17.63,9.21
7/20/2022 10:15,2.25,17.62,9.2
7/20/2022 10:30,2.26,17.53,9.15
7/20/2022 10:45,2.28,17.43,9.1
7/20/2022 11:00,2.29,17.29,9.03
7/20/2022 11:15,2.29,17.17,8.96
7/20/2022 11:30,2.32,17.08,8.92
7/20/2022 11:45,2.33,17.04,8.9
7/20/2022 12:00,2.33,16.86,8.81
7/20/2022 12:15,2.31,16.81,8.78
7/20/2022 12:30,2.34,16.87,8.81
7/20/2022 12:45,2.3,17.04,8.9
7/20/2022 13:00,2.3,17.05,8.91
7/20/2022 13:15,2.31,16.96,8.86
7/20/2022 13:30,2.3,17.07,8.91
7/20/2022 13:45,2.28,17.06,8.91
7/20/2022 14:00,3.14,16.92,8.84
7/20/2022 14:15,2.77,17.55,9.16
7/20/2022 14:30,2.52,17.92,9.35
7/20/2022 14:45,2.43,18.09,9.44
7/20/2022 15:00,2.41,18.01,9.41
7/20/2022 15:15,2.39,17.93,9.36
7/20/2022 15:30,2.37,18,9.4
7/20/2022 15:45,2.54,18.3,9.56
7/20/2022 16:00,2.42,18.36,9.58
7/20/2022 16:15,2.49,18.38,9.6
7/20/2022 16:30,2.37,18.33,9.57
7/20/2022 16:45,2.37,18.26,9.53
7/20/2022 17:00,2.29,18.28,9.55
7/20/2022 17:15,2.31,18.23,9.52
7/20/2022 17:30,2.29,18.19,9.49
7/20/2022 17:45,2.28,18.17,9.49
7/20/2022 18:00,2.26,18.16,9.48
7/20/2022 18:15,2.26,18.17,9.48
7/20/2022 18:30,2.26,18.18,9.49
7/20/2022 18:45,2.27,18.18,9.49
7/20/2022 19:00,2.26,18.18,9.49
7/20/2022 19:15,2.25,18.17,9.49
7/20/2022 19:30,2.23,18.15,9.48
7/20/2022 19:45,2.21,18.14,9.47
7/20/2022 20:00,2.23,18.13,9.47
7/20/2022 20:15,2.22,18.11,9.45
7/20/2022 20:30,2.22,18.09,9.45
7/20/2022 20:45,2.24,18.08,9.44
7/20/2022 21:00,2.22,18.05,9.42
7/20/2022 21:15,2.22,18.04,9.42
7/20/2022 21:30,2.24,18.04,9.42
7/20/2022 21:45,2.25,18.03,9.41
7/20/2022 22:00,2.24,18.03,9.41
7/20/2022 22:15,2.2,18.01,9.4
7/20/2022 22:30,2.2,18.02,9.41
7/20/2022 22:45,2.22,18.03,9.41
7/20/2022 23:00,2.21,18.03,9.41
7/20/2022 23:15,2.19,18.03,9.42
7/20/2022 23:30,2.19,18.02,9.41
7/20/2022 23:45,2.2,18.02,9.41
7/21/2022 0:00,2.2,18.02,9.41
7/21/2022 0:15,2.2,18.01,9.4
7/21/2022 0:30,2.21,17.98,9.39
7/21/2022 0:45,2.17,17.96,9.38
7/21/2022 1:00,2.19,17.93,9.36
7/21/2022 1:15,2.18,17.91,9.35
7/21/2022 1:30,2.2,17.94,9.37
7/21/2022 1:45,2.2,17.94,9.37
7/21/2022 2:00,2.18,17.94,9.37
7/21/2022 2:15,2.19,17.93,9.36
7/21/2022 2:30,2.2,17.92,9.36
7/21/2022 2:45,2.17,17.91,9.35
7/21/2022 3:00,2.2,17.89,9.34
7/21/2022 3:15,2.18,17.9,9.35
7/21/2022 3:30,2.18,17.88,9.34
7/21/2022 3:45,2.17,17.87,9.33
7/21/2022 4:00,2.16,17.86,9.32
7/21/2022 4:15,2.16,17.84,9.32
7/21/2022 4:30,2.16,17.84,9.31
7/21/2022 4:45,2.15,17.83,9.31
7/21/2022 5:00,2.16,17.82,9.3
7/21/2022 5:15,2.16,17.81,9.3
7/21/2022 5:30,2.18,17.79,9.29
7/21/2022 5:45,2.15,17.79,9.29
7/21/2022 6:00,2.15,17.77,9.28
7/21/2022 6:15,2.15,17.78,9.28
7/21/2022 6:30,2.15,17.8,9.29
7/21/2022 6:45,2.16,17.82,9.3
7/21/2022 7:00,2.15,17.84,9.31
7/21/2022 7:15,2.12,17.85,9.32
7/21/2022 7:30,2.1,17.86,9.33
7/21/2022 7:45,2.1,17.87,9.33
7/21/2022 8:00,2.11,17.86,9.33
7/21/2022 8:15,2.07,17.84,9.32
7/21/2022 8:30,2.07,17.83,9.31
7/21/2022 8:45,2.1,17.76,9.27
7/21/2022 9:00,2.07,17.51,9.14
7/21/2022 9:15,2.05,17.47,9.12
7/21/2022 9:30,2.05,17.48,9.13
7/21/2022 9:45,2.05,17.45,9.11
7/21/2022 10:00,2.04,17.41,9.09
7/21/2022 10:15,2.1,17.41,9.09
7/21/2022 10:30,2.1,17.31,9.04
7/21/2022 10:45,2.08,17.2,8.98
7/21/2022 11:00,2.09,17.07,8.91
7/21/2022 11:15,2.12,16.94,8.84
7/21/2022 11:30,2.12,16.8,8.78
7/21/2022 11:45,2.15,16.74,8.74
7/21/2022 12:00,2.16,16.75,8.75
7/21/2022 12:15,2.32,16.87,8.81
7/21/2022 12:30,2.26,17.25,9.01
7/21/2022 12:45,2.17,17.32,9.05
7/21/2022 13:00,2.13,17.18,8.97
7/21/2022 13:15,2.16,16.93,8.84
7/21/2022 13:30,2.11,16.94,8.85
7/21/2022 13:45,2.14,16.91,8.83
7/21/2022 14:00,2.13,16.96,8.86
7/21/2022 14:15,2.14,17.07,8.91
7/21/2022 14:30,2.11,16.99,8.87
7/21/2022 14:45,2.13,17.01,8.88
7/21/2022 15:00,2.13,17.09,8.92
7/21/2022 15:15,2.11,17.11,8.93
7/21/2022 15:30,2.11,17.12,8.94
7/21/2022 15:45,2.09,17.15,8.95
7/21/2022 16:00,2.15,17.17,8.96
7/21/2022 16:15,2.15,17.32,9.04
7/21/2022 16:30,2.14,17.44,9.11
7/21/2022 16:45,2.11,17.57,9.18
7/21/2022 17:00,2.11,17.57,9.17
7/21/2022 17:15,2.11,17.6,9.19
7/21/2022 17:30,2.12,17.62,9.2
7/21/2022 17:45,2.12,17.58,9.18
7/21/2022 18:00,2.1,17.58,9.18
7/21/2022 18:15,2.14,17.61,9.2
7/21/2022 18:30,2.11,17.63,9.21
7/21/2022 18:45,2.12,17.65,9.22
7/21/2022 19:00,2.11,17.67,9.23
7/21/2022 19:15,2.12,17.69,9.24
7/21/2022 19:30,2.1,17.7,9.24
7/21/2022 19:45,2.1,17.71,9.25
7/21/2022 20:00,2.09,17.72,9.25
7/21/2022 20:15,2.08,17.71,9.25
7/21/2022 20:30,2.08,17.7,9.24
7/21/2022 20:45,2.09,17.69,9.24
7/21/2022 21:00,2.1,17.67,9.23
7/21/2022 21:15,2.1,17.66,9.22
7/21/2022 21:30,2.12,17.65,9.21
7/21/2022 21:45,2.1,17.64,9.21
7/21/2022 22:00,2.12,17.63,9.21
7/21/2022 22:15,2.1,17.64,9.21
7/21/2022 22:30,2.11,17.64,9.21
7/21/2022 22:45,2.1,17.65,9.22
7/21/2022 23:00,2.11,17.66,9.22
7/21/2022 23:15,2.11,17.66,9.22
7/21/2022 23:30,2.1,17.67,9.23
7/21/2022 23:45,2.13,17.66,9.22
7/22/2022 0:00,2.12,17.67,9.22
7/22/2022 0:15,2.12,17.67,9.23
7/22/2022 0:30,2.13,17.67,9.23
7/22/2022 0:45,2.12,17.65,9.22
7/22/2022 1:00,2.1,17.65,9.22
7/22/2022 1:15,2.11,17.68,9.23
7/22/2022 1:30,2.1,17.69,9.24
7/22/2022 1:45,2.19,17.67,9.22
7/22/2022 2:00,2.12,17.73,9.26
7/22/2022 2:15,2.11,17.76,9.27
7/22/2022 2:30,2.1,17.74,9.26
7/22/2022 2:45,2.1,17.72,9.25
7/22/2022 3:00,2.08,17.71,9.25
7/22/2022 3:15,2.09,17.69,9.24
7/22/2022 3:30,2.1,17.69,9.24
7/22/2022 3:45,2.07,17.68,9.23
7/22/2022 4:00,2.07,17.67,9.23
7/22/2022 4:15,2.08,17.65,9.22
7/22/2022 4:30,2.07,17.64,9.21
7/22/2022 4:45,2.06,17.63,9.2
7/22/2022 5:00,2.09,17.61,9.2
7/22/2022 5:15,2.08,17.59,9.18
7/22/2022 5:30,2.57,17.58,9.18
7/22/2022 5:45,2.16,17.57,9.18
7/22/2022 6:00,2.11,17.56,9.17
7/22/2022 6:15,2.08,17.56,9.17
7/22/2022 6:30,2.09,17.57,9.17
7/22/2022 6:45,2.08,17.59,9.18
7/22/2022 7:00,2.06,17.61,9.19
7/22/2022 7:15,2.06,17.63,9.2
7/22/2022 7:30,2.05,17.63,9.21
7/22/2022 7:45,2.03,17.63,9.21
7/22/2022 8:00,2,17.64,9.21
7/22/2022 8:15,2.01,17.65,9.21
7/22/2022 8:30,2.02,17.65,9.21
7/22/2022 8:45,2.01,17.62,9.2
7/22/2022 9:00,1.99,17.32,9.04
7/22/2022 9:15,1.99,17.22,8.99
7/22/2022 9:30,2.01,17.22,8.99
7/22/2022 9:45,2,17.28,9.02
7/22/2022 10:00,2.01,17.23,9
7/22/2022 10:15,2,17.23,9
7/22/2022 10:30,2.05,17.1,8.93
7/22/2022 10:45,2.03,17.07,8.91
7/22/2022 11:00,2.07,17.07,8.91
7/22/2022 11:15,2.03,17.08,8.92
7/22/2022 11:30,2,17.08,8.92
7/22/2022 11:45,2.02,16.99,8.87
7/22/2022 12:00,2.04,16.84,8.79
7/22/2022 12:15,2,16.87,8.81
7/22/2022 12:30,2.04,16.96,8.86
7/22/2022 12:45,1.98,17,8.88
7/22/2022 13:00,1.96,17.03,8.89
7/22/2022 13:15,1.97,17.06,8.91
7/22/2022 13:30,2.2,17.07,8.92
7/22/2022 13:45,2.92,18.54,9.68
7/22/2022 14:00,2.74,19.17,10
7/22/2022 14:15,2.46,19.66,10.26
7/22/2022 14:30,2.37,19.53,10.19
7/22/2022 14:45,2.29,19.72,10.29
7/22/2022 15:00,2.24,19.59,10.23
7/22/2022 15:15,2.23,19.42,10.14
7/22/2022 15:30,2.27,19.46,10.16
7/22/2022 15:45,2.3,19.57,10.21
7/22/2022 16:00,2.39,19.78,10.32
7/22/2022 16:15,2.43,20.06,10.47
7/22/2022 16:30,2.35,20.34,10.62
7/22/2022 16:45,2.3,20.47,10.68
7/22/2022 17:00,2.23,20.46,10.68
7/22/2022 17:15,2.2,20.46,10.68
7/22/2022 17:30,2.18,20.44,10.67
7/22/2022 17:45,2.18,20.4,10.65
7/22/2022 18:00,2.16,20.24,10.56
7/22/2022 18:15,2.12,20.04,10.46
7/22/2022 18:30,2.14,19.88,10.38
7/22/2022 18:45,2.11,19.77,10.32
7/22/2022 19:00,2.1,19.7,10.28
7/22/2022 19:15,2.1,19.67,10.27
7/22/2022 19:30,2.06,19.65,10.25
7/22/2022 19:45,2.04,19.62,10.24
7/22/2022 20:00,2.03,19.58,10.22
7/22/2022 20:15,2.16,19.54,10.2
7/22/2022 20:30,2.03,19.49,10.17
7/22/2022 20:45,2.04,19.42,10.14
7/22/2022 21:00,2.02,19.35,10.1
7/22/2022 21:15,2.02,19.29,10.07
7/22/2022 21:30,2.02,19.24,10.04
7/22/2022 21:45,2.01,19.18,10.01
7/22/2022 22:00,2.02,19.12,9.98
7/22/2022 22:15,2.02,19.05,9.94
7/22/2022 22:30,2.01,18.99,9.92
7/22/2022 22:45,2.01,18.94,9.89
7/22/2022 23:00,2,18.89,9.86
7/22/2022 23:15,2,18.83,9.83
7/22/2022 23:30,2.05,18.76,9.8
7/22/2022 23:45,2.01,18.72,9.77
7/23/2022 0:00,1.98,18.67,9.75
7/23/2022 0:15,2,18.62,9.72
7/23/2022 0:30,2,18.59,9.7
7/23/2022 0:45,1.99,18.55,9.68
7/23/2022 1:00,1.99,18.5,9.66
7/23/2022 1:15,1.99,18.48,9.65
7/23/2022 1:30,1.97,18.43,9.62
7/23/2022 1:45,1.98,18.39,9.6
7/23/2022 2:00,1.99,18.36,9.58
7/23/2022 2:15,1.98,18.32,9.56
7/23/2022 2:30,1.98,18.28,9.54
7/23/2022 2:45,1.97,18.24,9.52
7/23/2022 3:00,1.98,18.21,9.51
7/23/2022 3:15,1.96,18.17,9.49
7/23/2022 3:30,1.96,18.14,9.47
7/23/2022 3:45,1.97,18.11,9.46
7/23/2022 4:00,1.97,18.08,9.44
7/23/2022 4:15,1.96,18.06,9.43
7/23/2022 4:30,1.95,18.03,9.41
7/23/2022 4:45,1.94,18.01,9.4
7/23/2022 5:00,1.91,17.98,9.39
7/23/2022 5:15,1.94,17.96,9.38
7/23/2022 5:30,1.93,17.93,9.36
7/23/2022 5:45,1.92,17.92,9.35
7/23/2022 6:00,1.96,17.89,9.34
7/23/2022 6:15,1.94,17.88,9.33
7/23/2022 6:30,1.96,17.88,9.33
7/23/2022 6:45,2.03,17.88,9.34
7/23/2022 7:00,2.05,17.93,9.36
7/23/2022 7:15,2.01,17.91,9.35
7/23/2022 7:30,2.21,17.9,9.35
7/23/2022 7:45,2.1,17.89,9.34
7/23/2022 8:00,2.02,17.91,9.35
7/23/2022 8:15,1.96,17.89,9.34
7/23/2022 8:30,2.05,17.88,9.33
7/23/2022 8:45,2.03,17.72,9.25
7/23/2022 9:00,1.98,17.43,9.1
7/23/2022 9:15,1.92,17.47,9.12
7/23/2022 9:30,1.9,17.39,9.08
7/23/2022 9:45,1.92,17.34,9.05
7/23/2022 10:00,1.9,17.38,9.08
7/23/2022 10:15,1.92,17.44,9.11
7/23/2022 10:30,1.94,17.36,9.07
7/23/2022 10:45,1.94,17.25,9.01
7/23/2022 11:00,1.94,17.15,8.95
7/23/2022 11:15,1.93,17.02,8.89
7/23/2022 11:30,2.01,16.85,8.8
7/23/2022 11:45,1.95,16.73,8.74
7/23/2022 12:00,1.97,16.61,8.67
7/23/2022 12:15,1.96,16.6,8.67
7/23/2022 12:30,1.99,16.54,8.64
7/23/2022 12:45,2,16.43,8.58
7/23/2022 13:00,2.01,16.35,8.54
7/23/2022 13:15,2.07,16.44,8.59
7/23/2022 13:30,2.14,16.4,8.57
7/23/2022 13:45,2.09,16.37,8.55
7/23/2022 14:00,2.06,16.39,8.56
7/23/2022 14:15,2.04,16.45,8.59
7/23/2022 14:30,2.03,16.52,8.63
7/23/2022 14:45,2.03,16.59,8.66
7/23/2022 15:00,2.02,16.7,8.72
7/23/2022 15:15,1.99,16.81,8.78
7/23/2022 15:30,1.99,16.87,8.81
7/23/2022 15:45,2,16.91,8.83
7/23/2022 16:00,1.94,16.96,8.86
7/23/2022 16:15,1.96,17,8.88
7/23/2022 16:30,1.93,17.03,8.89
7/23/2022 16:45,1.97,17.05,8.9
7/23/2022 17:00,1.97,17.06,8.91
7/23/2022 17:15,1.97,17.09,8.92
7/23/2022 17:30,1.96,17.12,8.94
7/23/2022 17:45,1.98,17.14,8.95
7/23/2022 18:00,1.97,17.16,8.96
7/23/2022 18:15,2.01,17.18,8.97
7/23/2022 18:30,2.01,17.23,8.99
7/23/2022 18:45,2,17.35,9.06
7/23/2022 19:00,2.06,17.46,9.12
7/23/2022 19:15,1.99,17.57,9.17
7/23/2022 19:30,1.99,17.67,9.23
7/23/2022 19:45,2,17.8,9.29
7/23/2022 20:00,2.02,17.91,9.35
7/23/2022 20:15,1.98,17.97,9.38
7/23/2022 20:30,1.97,17.97,9.38
7/23/2022 20:45,1.97,17.95,9.37
7/23/2022 21:00,1.99,17.93,9.36
7/23/2022 21:15,2.02,17.91,9.35
